21918,-1158.55,-412.92,1094.12,,
21938,-1141.84,-443.42,1071.88,,
21958,-1119.93,-411.25,977.01,,
21978,-1117.54,-374.31,873.74,,
21998,-1138.36,-392.17,814.01,,
22018,-1172.85,-459.49,808.90,,
22038,-1202.38,-524.52,828.62,,
22058,-1212.32,-528.99,837.17,,
22078,-1214.45,-490.07,824.23,,
22098,-1225.97,-451.54,807.28,,
22118,-1248.71,-422.93,793.03,,
22138,-1261.31,-378.48,765.23,,
22158,-1247.62,-311.14,720.26,,
22178,-1220.27,-247.11,687.97,,
22198,-1200.94,-228.74,684.66,,
22218,-1192.04,-250.78,678.80,,
22238,-1195.91,-275.22,643.95,,
22258,-1203.68,-273.32,597.75,,
22278,-1201.53,-251.82,556.99,,
22298,-1183.95,-230.05,535.70,,
22318,-1152.93,-208.66,534.12,,
22338,-1105.11,-157.01,529.98,,
22358,-1055.76,-92.98,511.69,,
22378,-1021.78,-58.85,489.89,,
22398,-1001.75,-49.79,475.15,,
22418,-986.09,-47.79,465.50,,
22438,-969.32,-47.13,463.01,,
22458,-951.26,-47.60,479.64,,
22478,-938.75,-61.83,512.28,,
22498,-931.73,-92.87,553.12,,
22518,-918.05,-103.52,586.87,,
22538,-899.15,-87.11,614.90,,
22558,-882.30,-55.41,642.26,,
22578,-870.80,-29.46,652.35,,
22598,-865.16,-0.82,653.37,,
22618,-864.80,27.04,654.13,,
22638,-881.32,14.51,652.29,,
22658,-911.42,-23.71,639.87,,
22678,-936.03,-47.96,622.66,,
22698,-946.05,-41.04,599.50,,
22718,-944.82,-25.79,566.06,,
22738,-945.63,-5.15,542.46,,
22758,-951.33,23.41,512.79,,
22778,-964.75,44.21,475.04,,
22798,-979.55,50.26,440.77,,
22818,-995.35,49.27,421.45,,
22838,-1007.63,54.31,419.33,,
22858,-1019.00,43.58,422.87,,
22878,-1026.37,33.97,426.46,,
22898,-1022.84,45.04,426.66,,
22918,-1016.20,58.59,420.61,,
22938,-1008.75,72.84,411.92,,
22958,-1002.61,90.59,416.35,,
22978,-999.41,97.59,429.80,,
22998,-995.71,84.31,438.48,,
23018,-991.95,66.60,442.70,,
23038,-988.63,51.98,453.47,,
23058,-988.28,30.00,450.00,,
23078,-992.84,15.52,439.64,,
23098,-1000.70,8.05,435.98,,
23118,-1010.08,15.22,444.49,,
23138,-1020.47,11.68,464.80,,
23158,-1029.01,-13.75,484.42,,
23178,-1033.58,-46.74,494.91,,
23198,-1031.98,-72.08,497.68,,
23218,-1026.85,-89.08,505.77,,
23238,-1015.31,-105.60,519.55,,
23258,-1003.54,-123.73,535.78,,
23278,-991.66,-147.90,560.53,,
23298,-984.77,-190.12,588.39,,
23318,-984.06,-244.06,621.21,,
23338,-992.57,-300.54,662.42,,
23358,-1011.34,-348.58,711.47,,
23378,-1041.71,-396.81,754.98,,
23398,-1088.32,-457.36,788.17,,
23418,-1146.44,-533.89,801.97,,
23438,-1205.12,-625.10,794.80,,
23458,-1253.23,-718.87,781.69,,
23478,-1288.70,-818.86,773.02,,
23498,-1316.41,-931.44,776.66,,
23518,-1344.84,-1069.23,789.52,,
23538,-1376.49,-1235.79,807.40,,
23558,-1413.88,-1424.02,818.85,,
23578,-1452.95,-1618.92,807.48,,
23598,-1485.70,-1808.58,754.05,,
23618,-1518.32,-1995.88,653.89,,
23638,-1572.45,-2201.96,528.82,,
23658,-1652.28,-2416.62,392.03,,
23678,-1740.14,-2603.36,204.08,,
23698,-1836.32,-2758.74,-51.73,,
23718,-1929.78,-2944.39,-194.72,,
23738,-1963.61,-3102.00,-224.78,,
23758,-1893.79,-3056.28,-230.66,,
23778,-1813.17,-2994.21,-233.16,,
23798,-1740.00,-2851.99,-270.49,,
23818,-1707.77,-2679.31,-286.46,,
23838,-1702.90,-2465.43,-229.65,,
23858,-1671.83,-2205.71,-133.17,,
23878,-1603.25,-1961.84,-36.35,,
23898,-1525.50,-1766.20,51.61,,
23918,-1460.46,-1641.76,103.34,,
23938,-1417.20,-1564.15,178.46,,
23958,-1391.17,-1493.47,312.44,,
23978,-1386.05,-1427.21,486.53,,
23998,-1401.20,-1351.67,675.60,,
24018,-1432.87,-1269.21,824.44,,
24038,-1489.19,-1214.00,882.10,,
24058,-1552.87,-1208.92,813.10,,
24078,-1584.20,-1219.88,642.00,,
24098,-1543.90,-1178.12,497.82,,
24118,-1491.41,-1116.21,401.87,,
24138,-1458.40,-1074.65,291.80,,
24158,-1405.16,-1016.84,194.18,,
24178,-1371.56,-972.67,183.98,,
24198,-1306.23,-934.21,173.72,,
24218,-1268.73,-856.91,149.54,,
24238,-1229.62,-803.19,76.04,,
24258,-1190.98,-762.41,40.24,,
24278,-1099.34,-723.61,57.04,,
24298,-995.95,-716.66,92.36,,
24318,-919.34,-689.54,203.41,,
24338,-884.41,-636.17,289.38,,
24358,-885.35,-599.19,341.20,,
24378,-917.51,-554.81,419.53,,
24398,-981.91,-474.73,506.04,,
24418,-1034.71,-392.67,600.68,,
24438,-1072.78,-310.63,693.11,,
24458,-1123.87,-247.81,778.44,,
24478,-1145.09,-200.40,872.00,,
24498,-1111.61,-138.53,951.23,,
24518,-1048.92,-99.92,1004.00,,
24538,-985.27,-55.27,1066.74,,
24558,-923.71,-17.93,1108.14,,
24578,-865.33,12.68,1132.54,,
24598,-821.98,50.92,1151.56,,
24618,-789.93,104.12,1159.26,,
24638,-754.50,155.34,1173.77,,
24658,-682.38,229.36,1204.52,,
24678,-557.71,388.59,1228.00,,
24698,-467.25,735.55,1225.56,,
24718,-412.76,1431.65,1209.94,,
24738,-359.80,2267.86,1102.42,,
24758,-309.70,3020.82,894.67,,
24778,-256.32,3579.35,654.83,,
24798,-204.19,3918.80,446.55,,
24818,-151.09,4064.85,311.95,,
24838,-99.87,4014.56,258.00,,
24858,-76.15,3764.94,265.13,,
24878,-108.59,3404.58,320.08,,
24898,-187.70,3024.77,398.11,,
24918,-288.76,2678.25,459.17,,
24938,-386.23,2399.62,469.51,,
24958,-465.33,2202.47,425.57,,
24978,-521.98,2074.52,349.77,,
24998,-557.84,1997.78,271.92,,
25018,-576.42,1965.42,179.76,,
25038,-577.09,1956.69,70.60,,
25058,-560.19,1944.84,-33.29,,
25078,-534.67,1927.28,-126.23,,
25098,-510.60,1911.87,-221.90,,
25118,-492.41,1920.38,-333.96,,
25138,-482.72,1956.87,-461.23,,
25158,-483.97,1995.17,-574.73,,
25178,-488.36,2028.58,-648.40,,
25198,-508.90,2057.94,-660.72,,
25218,-553.46,2055.07,-627.33,,
25238,-605.52,2011.04,-541.54,,
25258,-645.83,1966.91,-402.40,,
25278,-676.93,1909.13,-309.53,,
25298,-705.85,1803.34,-273.29,,
25318,-743.54,1618.17,-264.38,,
25338,-770.58,1398.03,-245.60,,
25358,-759.18,1174.81,-166.26,,
25378,-741.55,957.77,-5.81,,
25398,-765.01,720.03,205.20,,
25418,-838.67,445.13,393.33,,
25438,-918.73,200.93,528.86,,
25458,-936.34,57.44,649.53,,
25478,-893.19,10.83,783.55,,
25498,-867.95,-41.19,939.44,,
25518,-889.36,-154.63,1079.81,,
25538,-918.48,-252.49,1162.93,,
25558,-937.19,-284.69,1192.44,,
25578,-965.45,-285.64,1211.72,,
25595,-995.19,-292.05,1236.48,,
25618,-1036.96,-333.33,1262.67,,
25638,-1073.53,-371.43,1273.03,,
25658,-1107.02,-383.36,1256.54,,
25678,-1128.15,-361.73,1218.81,,
25698,-1135.02,-324.01,1206.66,,
25718,-1135.20,-315.57,1223.99,,
25738,-1128.61,-317.85,1240.08,,
25758,-1110.13,-280.51,1211.07,,
25778,-1080.30,-202.63,1136.23,,
25798,-1054.97,-143.77,1049.92,,
25818,-1043.25,-138.30,1000.50,,
25838,-1039.15,-150.25,971.35,,
25858,-1042.06,-130.16,917.22,,
25878,-1048.71,-101.39,821.69,,
25898,-1057.99,-106.63,721.54,,
25918,-1071.31,-156.95,655.60,,
25938,-1086.15,-224.55,629.51,,
25958,-1100.36,-284.93,656.90,,
25978,-1105.97,-293.63,663.67,,
25998,-1099.29,-258.36,635.70,,
26018,-1083.90,-200.73,589.85,,
26038,-1067.23,-143.64,553.40,,
26058,-1053.88,-93.88,541.16,,
26078,-1046.38,-53.30,552.88,,
26098,-1044.70,-33.02,561.45,,
26118,-1042.97,-11.13,556.95,,
26138,-1041.80,13.73,558.86,,
26157,-1050.54,33.45,566.46,,
26178,-1064.00,47.54,586.74,,
26198,-1080.05,58.44,618.43,,
26218,-1088.52,72.13,638.86,,
26239,-1090.30,106.19,646.47,,
26259,-1084.10,171.86,617.26,,
26279,-1078.99,226.41,585.81,,
26299,-1082.19,239.38,576.72,,
26319,-1095.58,205.69,583.40,,
26339,-1117.47,158.54,595.28,,
26359,-1135.07,116.53,586.42,,
26379,-1140.62,94.33,571.29,,
26399,-1133.71,82.46,559.21,,
26419,-1122.57,78.47,549.82,,
26439,-1113.34,90.02,548.80,,
26459,-1104.99,110.99,536.75,,
26479,-1098.06,138.19,523.75,,
26499,-1096.96,148.17,508.35,,
26519,-1105.08,122.79,503.82,,
26539,-1123.66,77.44,519.75,,
26559,-1143.12,34.21,528.24,,
26579,-1154.72,23.26,523.77,,
26599,-1156.65,50.53,505.04,,
26619,-1153.78,91.80,477.87,,
26639,-1151.29,129.75,469.23,,
26659,-1155.18,144.21,470.29,,
26679,-1161.39,140.85,475.68,,
26699,-1167.56,134.05,475.99,,
26719,-1172.32,124.06,460.73,,
26739,-1173.26,112.06,453.37,,
26759,-1171.75,110.52,446.78,,
26779,-1163.07,120.67,423.59,,
26799,-1154.89,132.24,399.77,,
26819,-1154.28,136.83,391.29,,
26839,-1165.06,107.36,398.71,,
26859,-1178.92,55.56,403.46,,
26879,-1188.56,10.62,400.76,,
26899,-1189.87,-9.17,397.72,,
26919,-1187.81,-11.81,416.47,,
26939,-1186.11,-10.33,458.59,,
26959,-1183.86,-5.43,522.30,,
26979,-1179.18,-3.08,600.76,,
26999,-1174.82,-12.85,680.14,,
27019,-1175.10,-39.71,750.82,,
27039,-1180.08,-69.46,803.01,,
27059,-1178.30,-84.74,831.06,,
27079,-1163.38,-103.22,850.14,,
27099,-1150.55,-158.81,863.61,,
27119,-1150.42,-252.31,866.29,,
27139,-1160.44,-362.65,860.88,,
27159,-1181.55,-499.11,857.64,,
27179,-1214.72,-664.52,857.57,,
27199,-1251.64,-849.45,853.37,,
27219,-1288.12,-1047.73,837.05,,
27239,-1323.98,-1244.47,817.19,,
27259,-1366.90,-1445.98,795.56,,
27279,-1419.97,-1645.20,758.77,,
27299,-1475.55,-1828.13,694.72,,
27319,-1530.26,-1986.79,613.75,,
27339,-1578.28,-2122.32,528.55,,
27359,-1628.04,-2275.21,455.08,,
27379,-1697.39,-2485.47,405.45,,
27399,-1783.20,-2722.15,315.99,,
27419,-1844.67,-2922.08,242.64,,
27439,-1786.04,-3063.44,306.43,,
27459,-1674.80,-3017.84,420.15,,
27479,-1598.95,-2802.10,510.28,,
27499,-1569.60,-2518.24,541.39,,
27519,-1551.62,-2224.11,454.30,,
27539,-1527.87,-1966.78,301.96,,
27559,-1473.42,-1755.09,165.02,,
27579,-1396.26,-1549.85,89.91,,
27599,-1347.71,-1328.66,99.19,,
27619,-1327.02,-1111.92,143.48,,
27639,-1306.45,-942.94,148.93,,
27659,-1251.66,-836.23,131.73,,
27679,-1180.30,-758.68,175.29,,
27699,-1152.60,-684.78,346.39,,
27719,-1158.11,-637.64,461.20,,
27739,-1185.81,-575.80,550.82,,
27759,-1196.65,-539.28,538.59,,
27779,-1173.83,-506.77,496.71,,
27799,-1123.27,-481.49,462.72,,
27819,-1086.93,-468.76,416.98,,
27839,-1084.57,-450.49,403.86,,
27859,-1067.86,-450.00,380.35,,
27879,-1005.76,-456.22,332.99,,
27899,-924.36,-467.19,272.73,,
27919,-857.33,-485.61,229.76,,
27939,-798.65,-498.83,201.75,,
27959,-764.59,-505.35,154.97,,
27979,-752.28,-496.18,154.02,,
27999,-749.42,-472.82,211.83,,
28019,-767.16,-437.69,299.97,,
28039,-782.13,-389.27,391.10,,
28059,-818.35,-335.79,416.03,,
28079,-873.54,-287.35,370.61,,
28099,-930.98,-212.93,321.44,,
28119,-983.44,-168.01,323.19,,
28139,-1017.18,-151.42,416.08,,
28159,-1016.50,-135.36,539.53,,
28179,-995.93,-147.26,674.02,,
28199,-962.76,-132.99,803.66,,
28219,-926.09,-107.42,901.46,,
28239,-873.39,-86.99,996.30,,
28259,-805.54,-76.64,1104.01,,
28279,-741.26,-80.82,1191.93,,
28299,-669.35,-61.76,1251.46,,
28319,-606.91,29.80,1285.18,,
28339,-577.74,305.14,1295.61,,
28359,-490.24,915.86,1283.32,,
28379,-294.35,1770.54,1147.06,,
28399,-89.30,2629.47,866.80,,
28419,75.31,3385.18,525.11,,
28439,188.25,3984.14,205.86,,
28459,248.00,4351.14,-28.61,,
28479,253.03,4465.11,-152.03,,
28499,203.40,4295.36,-169.03,,
28519,100.02,3883.11,-120.90,,
28539,-15.50,3447.99,-53.42,,
28559,-126.44,3077.70,7.82,,
28579,-229.90,2764.72,59.07,,
28599,-317.85,2500.34,93.71,,
28619,-380.18,2296.06,101.73,,
28639,-412.09,2183.05,60.00,,
28659,-422.13,2140.64,-31.75,,
28679,-424.85,2117.35,-123.59,,
28699,-432.18,2064.31,-173.47,,
28719,-441.49,1988.36,-200.07,,
28739,-451.11,1918.29,-240.98,,
28759,-466.15,1864.67,-298.46,,
28779,-489.89,1840.68,-364.75,,
28799,-519.95,1842.11,-435.29,,
28819,-556.49,1857.95,-494.59,,
28839,-587.00,1863.76,-523.25,,
28859,-608.39,1824.78,-496.74,,
28879,-661.66,1741.53,-412.96,,
28899,-765.54,1655.28,-258.76,,
28919,-860.65,1510.99,-108.05,,
28939,-922.20,1304.44,-43.19,,
28959,-962.64,1107.40,-68.65,,
28978,-976.80,985.98,-97.00,,
28999,-982.54,885.12,-76.31,,
29019,-1021.15,723.27,14.41,,
29039,-1096.11,470.72,158.89,,
29059,-1158.00,191.35,326.49,,
29078,-1174.61,-23.09,477.02,,
29099,-1158.17,-123.84,598.04,,
29119,-1136.42,-156.89,701.71,,
29138,-1098.71,-186.54,804.36,,
29159,-1026.97,-225.66,903.78,,
29179,-948.48,-263.66,989.48,,
29198,-897.44,-296.62,1052.51,,
29219,-880.26,-323.62,1083.81,,
29239,-881.85,-344.46,1092.90,,
29258,-882.64,-378.20,1092.43,,
29278,-875.90,-409.00,1082.72,,
29299,-862.45,-413.91,1057.81,,
29319,-855.64,-390.29,1023.18,,
29338,-875.88,-382.49,1015.46,,
29359,-917.76,-421.00,1041.66,,
29379,-964.11,-477.63,1072.94,,
29399,-999.36,-487.17,1077.95,,
29419,-1023.97,-412.82,1038.98,,
29438,-1050.76,-318.42,977.66,,
29459,-1080.51,-256.00,915.32,,
29479,-1104.84,-241.44,863.71,,
29498,-1117.47,-254.74,823.47,,
29518,-1119.01,-261.34,788.19,,
29539,-1112.77,-251.06,745.78,,
29559,-1102.90,-239.39,704.04,,
29578,-1094.38,-250.88,682.69,,
29599,-1090.73,-281.84,680.07,,
29619,-1086.74,-297.99,677.10,,
29638,-1076.04,-275.00,663.17,,
29658,-1061.26,-220.43,652.87,,
29679,-1046.58,-160.05,646.08,,
29699,-1028.64,-106.95,643.87,,
29718,-1004.66,-65.19,644.78,,
29738,-979.02,-40.88,639.09,,
29759,-958.81,-46.09,629.01,,
29779,-951.14,-71.98,619.09,,
29798,-951.10,-102.21,618.45,,
29818,-949.35,-115.72,622.97,,
29839,-947.37,-109.35,623.35,,
29859,-949.20,-98.26,615.67,,
29878,-945.57,-71.45,604.00,,
29898,-927.72,-21.60,587.58,,
29919,-908.25,34.93,556.89,,
29938,-898.94,73.08,522.52,,
29958,-902.35,81.38,500.34,,
29978,-914.13,66.45,491.66,,
29999,-928.40,32.67,481.53,,
30019,-939.96,-1.00,474.68,,
30039,-950.32,-26.92,480.73,,
30058,-958.25,-39.03,482.83,,
30078,-957.50,-25.00,465.48,,
30099,-949.84,8.45,434.31,,
30118,-940.67,47.85,412.65,,
30138,-938.20,59.30,395.45,,
30158,-944.11,49.55,385.76,,
30179,-959.28,23.14,399.82,,
30198,-982.08,-14.24,429.16,,
30218,-1007.46,-52.37,446.85,,
30239,-1029.42,-61.52,452.79,,
30259,-1044.94,-35.59,455.73,,
30278,-1056.41,11.16,442.33,,
30298,-1063.73,69.14,412.69,,
