24601,65.36,186.70,132.06,,
24621,67.57,185.10,118.24,,
24641,71.62,183.00,106.34,,
24661,76.98,179.15,94.07,,
24681,81.55,173.76,81.42,,
24701,86.46,164.45,71.24,,
24721,89.67,158.67,65.86,,
24741,90.14,155.68,59.60,,
24761,89.57,150.98,50.39,,
24781,88.66,145.88,45.30,,
24801,86.24,140.70,37.52,,
24821,82.80,132.86,31.30,,
24841,78.86,125.39,28.82,,
24861,74.71,118.70,24.96,,
24881,70.62,112.92,26.33,,
24901,66.79,107.97,27.60,,
24921,64.52,104.50,32.85,,
24941,61.75,103.36,37.79,,
24961,60.26,106.33,48.26,,
24981,56.41,111.14,60.02,,
25001,51.30,116.11,69.81,,
25021,47.25,122.38,83.84,,
25041,43.82,129.80,97.83,,
25061,43.72,142.48,111.18,,
25081,43.22,155.78,121.75,,
25101,41.84,167.12,130.12,,
25121,39.58,174.33,129.65,,
25141,39.64,180.22,135.69,,
25161,41.08,184.79,138.78,,
25181,41.45,189.65,133.68,,
25201,41.42,191.95,125.07,,
25221,41.37,192.06,114.37,,
25241,41.15,190.92,100.24,,
25261,41.73,186.83,88.01,,
25281,41.89,180.05,72.40,,
25301,41.54,172.52,57.50,,
25321,41.05,164.78,45.66,,
25341,39.67,157.91,34.50,,
25361,38.32,152.43,27.92,,
25381,36.07,147.84,24.05,,
25401,32.86,144.86,21.59,,
25421,29.74,143.69,24.06,,
25441,26.65,143.66,28.18,,
25461,24.90,145.46,35.91,,
25481,24.05,148.69,47.72,,
25501,24.09,153.04,60.47,,
25521,24.40,157.71,75.01,,
25541,24.60,161.50,87.65,,
25561,24.58,164.56,98.89,,
25581,23.97,167.48,107.21,,
25601,23.02,170.16,112.96,,
25621,22.75,173.15,116.79,,
25641,23.03,175.52,118.44,,
25661,23.09,176.96,117.42,,
25681,23.26,177.18,113.98,,
25701,24.00,175.89,108.48,,
25721,25.81,172.59,102.06,,
25741,28.36,167.34,94.46,,
25761,31.37,159.79,85.40,,
25781,34.18,150.78,77.39,,
25801,37.49,140.54,68.38,,
25821,40.71,130.51,60.54,,
25841,44.11,122.36,54.48,,
25861,48.38,116.63,49.19,,
25881,53.17,113.63,45.33,,
25901,57.56,112.96,42.58,,
25921,62.03,113.75,40.79,,
25941,66.13,115.61,39.88,,
25961,70.09,119.00,39.04,,
25981,75.18,122.96,39.71,,
26001,81.15,126.42,42.12,,
26021,87.72,130.00,45.81,,
26041,95.18,132.73,52.41,,
26061,103.68,135.40,59.08,,
26081,112.40,139.05,66.18,,
26101,121.24,140.64,73.25,,
26121,129.14,140.21,79.07,,
26141,134.42,137.12,83.52,,
26161,137.14,130.96,86.59,,
26181,137.46,122.83,86.68,,
26201,135.44,112.95,84.54,,
26221,132.03,102.70,81.12,,
26241,127.35,92.20,75.60,,
26261,121.83,82.52,67.78,,
26281,115.88,73.63,57.97,,
26301,110.61,66.43,47.47,,
26321,106.08,61.53,37.03,,
26341,102.40,59.33,27.94,,
26361,99.26,60.57,20.69,,
26381,96.40,64.53,15.29,,
26401,93.60,69.89,12.29,,
26421,91.30,76.23,12.37,,
26441,89.15,81.66,14.39,,
26461,86.65,85.91,17.52,,
26481,83.14,88.90,21.87,,
26501,79.25,89.58,27.02,,
26521,76.52,89.10,32.07,,
26541,74.13,87.69,38.36,,
26561,72.06,86.33,45.79,,
26581,70.50,85.80,54.42,,
26601,67.54,86.76,61.54,,
26621,63.82,90.01,68.30,,
26641,59.58,93.97,74.44,,
26661,54.82,97.53,79.49,,
26681,50.53,101.08,83.83,,
26701,46.80,103.64,86.81,,
26721,44.25,105.82,88.02,,
26741,42.82,107.41,88.91,,
26761,41.62,109.17,88.98,,
26781,40.40,111.10,87.44,,
26801,39.58,112.66,84.18,,
26821,39.32,113.30,80.04,,
26841,40.08,111.15,74.22,,
26861,41.81,106.70,66.32,,
26881,44.18,102.39,57.21,,
26901,47.68,96.35,48.02,,
26921,51.63,89.72,37.93,,
26941,55.32,83.79,28.74,,
26961,58.86,78.48,20.50,,
26981,62.12,73.44,13.95,,
27001,64.80,73.05,10.19,,
27021,69.21,72.72,12.56,,
27041,74.36,70.26,15.36,,
27061,77.79,67.54,15.14,,
27081,79.45,67.66,17.73,,
27101,80.83,67.55,21.66,,
27121,82.54,69.08,29.58,,
27141,84.74,71.26,39.55,,
27161,86.82,74.75,50.57,,
27181,88.01,78.89,59.31,,
27201,89.01,82.69,71.39,,
27221,88.46,85.93,79.61,,
27241,87.98,89.12,91.06,,
27261,86.91,90.60,99.62,,
27281,85.87,89.08,101.90,,
27301,82.11,89.36,97.88,,
27321,79.12,90.83,101.89,,
27341,75.65,92.03,100.03,,
27361,73.58,94.88,101.95,,
27381,71.86,98.75,105.55,,
27401,63.05,99.93,93.85,,
27421,59.69,101.22,47.50,,
27441,62.08,99.52,61.46,,
27461,59.97,98.87,55.24,,
27481,62.87,100.13,68.01,,
27501,63.55,103.88,53.35,,
27521,62.45,107.47,40.29,,
27541,71.64,107.08,36.73,,
27561,68.45,108.79,30.83,,
27581,60.66,110.69,24.07,,
27601,55.45,112.03,28.70,,
27621,48.04,118.56,53.77,,
27641,45.00,126.34,65.43,,
27661,43.12,130.25,60.96,,
27681,40.49,130.10,58.51,,
27701,39.05,125.91,48.84,,
27721,37.09,116.99,48.44,,
27741,31.85,107.23,46.01,,
27761,23.22,95.80,41.19,,
27781,12.98,83.13,33.58,,
27801,7.00,67.08,25.53,,
27821,3.22,53.28,10.15,,
27841,-20.67,34.93,0.78,,
27861,-44.04,16.86,-3.08,,
27881,-60.63,3.89,0.37,,
27901,-73.94,-10.81,5.51,,
27921,-83.32,-23.51,5.97,,
27941,-90.36,-32.78,5.13,,
27961,-96.35,-39.52,5.15,,
27981,-101.37,-44.24,4.63,,
28001,-103.73,-54.97,2.70,,
28021,-102.05,-65.72,1.25,,
28041,-99.92,-71.43,-0.68,,
28061,-98.39,-76.91,-6.00,,
28081,-95.07,-77.78,-6.81,,
28101,-90.86,-76.10,-5.65,,
28121,-87.16,-71.97,-2.50,,
28141,-84.06,-64.06,3.54,,
28161,-83.43,-54.51,11.57,,
28181,-83.02,-44.66,20.71,,
28201,-86.22,-35.49,29.11,,
28221,-100.17,-28.04,27.71,,
28241,-95.77,-26.77,35.64,,
28261,-79.34,-17.36,49.05,,
28281,-71.83,2.34,53.96,,
28301,-59.67,23.09,56.93,,
28321,-40.12,40.12,58.29,,
28341,-9.02,52.65,61.37,,
28361,15.63,70.60,65.27,,
28381,34.87,92.95,67.76,,
28401,51.71,114.33,68.00,,
28421,67.02,131.12,67.18,,
28441,82.70,142.97,65.72,,
28461,94.32,151.16,63.37,,
28481,103.06,155.97,60.23,,
28501,108.84,157.99,56.32,,
28521,112.42,156.06,52.92,,
28541,116.48,150.21,49.63,,
28561,117.02,143.78,45.96,,
28581,115.40,134.23,43.56,,
28601,114.38,124.86,40.24,,
28621,117.14,116.99,35.06,,
28641,120.24,106.87,32.62,,
28661,125.37,100.81,21.54,,
28681,134.87,95.09,11.14,,
28701,147.09,87.42,2.90,,
28721,160.58,77.81,-5.72,,
28741,174.73,68.07,-11.38,,
28761,189.78,55.63,-14.58,,
28781,207.32,38.09,-18.02,,
28801,223.10,22.20,-21.02,,
28821,233.99,10.46,-20.60,,
28841,239.67,4.19,-16.48,,
28861,243.80,0.26,-8.68,,
28881,248.65,-3.80,1.25,,
28901,254.36,-5.75,12.51,,
28921,263.06,-6.48,24.19,,
28941,273.45,-5.89,33.34,,
28961,284.91,-5.47,40.86,,
28981,296.06,-2.47,45.97,,
29001,308.21,3.18,49.18,,
29021,320.75,8.29,51.32,,
29041,332.69,10.75,49.09,,
29061,341.71,10.55,44.74,,
29081,344.22,7.54,40.83,,
29101,341.86,3.05,33.93,,
29121,337.19,-2.69,25.79,,
29141,332.93,-9.41,15.14,,
29161,333.32,-23.71,-1.63,,
29181,334.37,-39.66,-19.30,,
29201,334.87,-56.75,-40.40,,
29221,332.23,-71.38,-60.32,,
29241,329.04,-86.06,-79.65,,
29261,326.18,-102.82,-98.80,,
29281,321.78,-120.21,-115.25,,
29301,314.06,-136.72,-129.09,,
29321,303.86,-152.40,-138.86,,
29341,293.89,-166.27,-144.14,,
29361,285.09,-177.42,-142.17,,
29381,280.05,-184.97,-136.38,,
29401,278.76,-190.49,-130.64,,
29421,277.13,-192.91,-123.86,,
29441,273.85,-192.49,-114.35,,
29461,276.13,-189.83,-102.94,,
29481,280.48,-186.08,-89.66,,
29501,284.78,-183.45,-75.96,,
29521,291.18,-183.55,-64.57,,
29541,297.18,-183.71,-54.12,,
29561,302.45,-178.84,-48.03,,
29581,309.39,-172.16,-43.16,,
29601,317.54,-163.97,-40.74,,
29621,326.49,-155.66,-40.17,,
29641,337.07,-148.24,-41.48,,
29661,348.07,-143.23,-49.02,,
29681,358.22,-140.84,-61.91,,
29701,363.89,-141.63,-77.12,,
29721,366.73,-146.09,-94.38,,
29741,369.11,-154.00,-112.31,,
29761,371.51,-162.76,-132.69,,
29781,373.00,-173.63,-153.20,,
29801,373.94,-185.82,-172.58,,
29821,376.82,-196.10,-189.07,,
29841,382.39,-204.82,-202.00,,
29861,389.06,-211.31,-212.23,,
29881,397.33,-215.21,-216.79,,
29901,407.28,-217.26,-214.81,,
29921,414.79,-217.26,-208.72,,
29941,420.26,-215.51,-199.62,,
29961,423.60,-214.10,-192.78,,
29981,423.15,-214.42,-183.06,,
30001,417.48,-213.69,-168.31,,
30021,408.15,-209.30,-150.20,,
30041,397.48,-201.75,-129.64,,
30061,386.07,-190.97,-109.68,,
30081,374.08,-182.32,-92.88,,
30101,361.19,-174.14,-78.59,,
30121,343.17,-161.84,-70.75,,
30141,320.56,-153.88,-76.57,,
30161,253.65,-187.24,-39.76,,
30181,202.72,-212.81,-47.67,,
30201,169.02,-225.77,-55.26,,
30221,145.96,-231.00,-61.18,,
30241,130.46,-229.65,-68.48,,
30261,121.45,-222.62,-72.40,,
30281,119.59,-207.95,-77.40,,
30301,125.79,-190.99,-80.50,,
30321,136.51,-175.74,-83.65,,
30341,149.94,-160.30,-89.08,,
30361,165.52,-148.08,-89.99,,
30381,182.28,-138.01,-89.94,,
30401,199.68,-128.53,-88.85,,
30421,216.24,-120.60,-85.50,,
30441,231.42,-112.60,-84.10,,
30461,244.05,-105.06,-81.43,,
30481,255.41,-99.84,-78.55,,
30501,265.56,-94.95,-78.94,,
30521,274.72,-91.55,-76.20,,
30541,283.56,-88.95,-73.81,,
30561,291.82,-86.05,-69.51,,
30581,300.12,-83.14,-61.84,,
30601,308.16,-79.23,-57.39,,
30621,315.68,-74.54,-52.97,,
30641,322.19,-69.76,-50.14,,
30661,328.20,-64.83,-51.01,,
30681,334.08,-58.76,-51.93,,
30701,339.58,-50.52,-56.48,,
30721,345.42,-39.89,-62.15,,
30741,351.46,-27.42,-65.14,,
30761,357.33,-14.06,-68.66,,
30781,362.85,-0.91,-70.39,,
30801,367.27,11.19,-71.52,,
30821,370.20,21.55,-73.33,,
30841,402.87,43.71,-41.97,,
30861,444.33,70.28,-39.39,,
30881,472.37,83.70,-40.99,,
30901,486.49,88.21,-39.79,,
30921,487.48,78.28,-38.98,,
30941,478.64,68.68,-33.51,,
30961,473.19,62.74,-27.87,,
30981,463.54,54.40,-26.48,,
31001,447.86,41.88,-25.91,,
31021,426.52,32.98,-21.03,,
31041,403.82,18.49,-18.43,,
31061,377.13,0.89,-18.71,,
31081,358.31,-11.01,-21.73,,
31101,346.17,-12.12,-23.66,,
31121,331.53,-11.32,-26.47,,
31141,310.55,-11.17,-29.65,,
31161,287.74,-9.96,-31.16,,
31181,268.75,-4.47,-41.91,,
31201,249.60,2.98,-49.94,,
31221,228.38,10.97,-51.34,,
31241,208.92,18.92,-51.05,,
31261,191.50,26.04,-48.77,,
31281,176.53,32.38,-45.65,,
31301,163.84,37.94,-43.37,,
31321,153.53,42.70,-40.62,,
31341,111.13,75.13,-30.30,,
31361,74.72,110.99,-9.70,,
31381,59.27,142.06,4.61,,
31401,55.03,159.53,8.12,,
31421,58.07,160.07,6.87,,
31441,62.41,156.55,4.08,,
31461,62.77,151.45,-0.13,,
31481,65.75,144.93,-6.20,,
31501,70.36,138.52,-14.63,,
31521,75.01,131.85,-21.84,,
31541,80.42,125.26,-26.54,,
31561,87.26,118.00,-29.77,,
31581,94.02,111.90,-29.77,,
31601,100.70,106.40,-25.62,,
31621,101.73,89.41,-26.97,,
31641,117.17,56.41,-45.11,,
31661,123.60,46.52,-50.39,,
31681,126.77,52.47,-42.37,,
31701,142.05,74.74,-24.73,,
31721,161.30,92.75,-9.04,,
31741,192.74,88.79,-9.52,,
31761,223.70,83.36,-9.96,,
31781,249.66,63.18,-18.42,,
31801,257.28,50.28,-18.79,,
31821,247.49,32.84,-19.09,,
31841,243.54,17.03,-26.37,,
31861,252.92,1.64,-42.15,,
31881,265.76,2.85,-49.33,,
31901,275.53,6.00,-53.53,,
31921,278.79,7.55,-52.83,,
31941,277.50,-2.28,-66.69,,
31961,280.20,-19.89,-90.39,,
31981,288.21,-32.12,-114.24,,
32001,290.09,-29.89,-127.12,,
32021,294.18,-25.68,-137.19,,
32041,292.15,-33.36,-144.19,,
32061,292.93,-42.80,-147.66,,
32081,300.06,-46.80,-145.55,,
32101,310.55,-50.80,-146.11,,
32121,324.86,-70.44,-156.81,,
32141,354.92,-43.80,-144.95,,
32161,355.78,19.01,-140.45,,
32181,337.85,70.18,-145.83,,
32201,312.24,95.14,-144.90,,
32221,286.76,101.76,-142.43,,
32241,271.69,93.65,-141.16,,
32261,278.10,75.88,-150.99,,
32281,306.04,55.05,-168.79,,
32301,298.97,29.87,-181.85,,
32321,290.24,3.07,-194.83,,
32341,295.26,-25.57,-211.19,,
32361,307.64,-56.02,-226.97,,
32381,324.38,-86.99,-239.98,,
32401,346.67,-117.79,-251.53,,
32421,374.49,-146.65,-264.17,,
32441,405.03,-172.00,-277.50,,
32461,425.81,-196.97,-287.57,,
32481,442.36,-220.66,-293.17,,
32501,449.73,-239.08,-291.81,,
32521,452.76,-250.75,-286.82,,
32541,447.48,-252.46,-267.14,,
32561,426.63,-244.41,-235.58,,
32581,404.06,-235.43,-204.27,,
32601,385.20,-233.30,-177.92,,
32621,361.76,-230.64,-153.20,,
32641,335.25,-221.57,-136.15,,
32661,304.39,-209.92,-125.73,,
32681,269.06,-199.84,-117.95,,
32701,230.70,-191.05,-118.11,,
32721,197.38,-185.72,-128.53,,
32741,174.63,-184.75,-148.25,,
32761,160.35,-189.38,-174.61,,
32781,151.86,-199.39,-201.35,,
32801,148.82,-211.85,-230.22,,
32821,148.93,-224.11,-258.91,,
32841,151.17,-235.90,-286.68,,
32861,156.05,-246.82,-310.98,,
32881,162.48,-256.41,-331.58,,
32901,170.29,-264.13,-347.36,,
32921,179.54,-271.05,-358.97,,
32941,190.48,-276.98,-365.87,,
32961,204.58,-282.92,-368.84,,
32981,221.58,-289.76,-367.77,,
33001,239.42,-296.77,-363.62,,
33021,256.98,-303.06,-355.95,,
33041,272.62,-307.82,-345.04,,
33061,285.17,-309.88,-331.50,,
33081,293.92,-309.60,-315.63,,
33101,298.16,-305.65,-297.87,,
33121,297.72,-298.54,-278.97,,
33141,294.21,-289.54,-258.50,,
33163,289.11,-280.72,-238.30,,
33182,282.33,-274.14,-222.84,,
33202,273.43,-268.91,-212.08,,
33222,263.15,-264.76,-206.32,,
33242,251.99,-261.28,-203.22,,
33262,240.65,-257.47,-201.16,,
33282,230.63,-252.59,-200.74,,
33302,224.37,-246.31,-201.70,,
33322,222.04,-240.13,-204.25,,
33342,221.96,-235.10,-207.34,,
33362,219.71,-231.04,-212.59,,
33382,212.78,-227.42,-219.11,,
33402,201.96,-222.93,-224.96,,
33422,189.16,-216.22,-230.79,,
33442,174.86,-209.86,-234.97,,
33462,157.59,-206.67,-235.64,,
33482,136.69,-206.41,-236.94,,
33502,159.15,-207.25,-254.64,,
33522,182.69,-208.99,-272.65,,
33542,196.46,-211.75,-283.74,,
33562,209.89,-212.90,-288.90,,
33582,225.57,-208.76,-295.77,,
33602,239.33,-204.73,-301.59,,
33622,250.27,-202.11,-304.03,,
33642,258.04,-198.55,-302.23,,
33662,264.54,-193.52,-296.90,,
33682,273.41,-185.54,-289.32,,
33702,279.95,-175.67,-279.70,,
33722,282.95,-166.90,-267.76,,
33742,284.57,-159.28,-254.74,,
33762,285.23,-155.09,-244.27,,
33782,283.31,-154.00,-235.89,,
33802,279.75,-153.36,-227.53,,
33822,276.23,-151.04,-218.56,,
33842,269.80,-146.91,-210.52,,
33862,261.12,-141.15,-206.04,,
33882,241.90,-134.76,-202.17,,
33902,214.47,-128.02,-197.96,,
33922,181.08,-118.04,-192.44,,
33942,137.89,-104.83,-181.17,,
33962,85.00,-87.58,-167.62,,
33982,34.05,-65.93,-160.29,,
34002,-3.90,-45.12,-156.48,,
34022,-26.08,-28.07,-153.20,,
34042,-34.26,-9.67,-148.26,,
34062,-31.47,11.25,-139.25,,
34082,-104.84,34.58,-119.16,,
34102,-179.94,57.28,-91.77,,
34122,-286.46,80.62,-60.51,,
34142,-377.28,99.19,-32.27,,
34162,-421.35,108.99,-11.79,,
34182,-433.46,106.74,-2.87,,
34202,-424.68,92.81,-3.85,,
34222,-401.89,70.86,-12.37,,
34242,-370.99,46.30,-28.21,,
34262,-334.59,22.25,-48.11,,
34282,-296.32,1.98,-71.44,,
34302,-258.24,-13.63,-97.22,,
34322,-221.82,-24.84,-123.68,,
34342,-186.80,-32.01,-150.47,,
34362,-153.50,-35.96,-175.25,,
34382,-121.70,-38.83,-196.04,,
34402,-92.06,-41.26,-211.94,,
34422,-63.49,-45.03,-221.55,,
34442,-36.13,-50.90,-225.30,,
34462,-9.50,-58.93,-223.96,,
34482,17.05,-68.76,-216.29,,
34502,42.75,-77.17,-204.87,,
34522,67.74,-80.70,-189.88,,
34542,91.82,-78.11,-172.03,,
34562,113.51,-68.09,-153.12,,
34582,132.28,-50.73,-132.57,,
34602,147.28,-27.90,-112.41,,
34622,158.80,-1.35,-93.70,,
34642,166.65,25.35,-78.10,,
34662,170.60,49.43,-67.23,,
34682,171.54,69.27,-60.58,,
34702,170.01,84.42,-59.06,,
34722,166.13,94.13,-62.37,,
34742,160.35,98.98,-68.78,,
34762,152.90,99.59,-77.83,,
34782,144.63,97.20,-88.09,,
34802,135.89,94.00,-98.06,,
34822,126.96,91.46,-107.76,,
34842,118.70,89.59,-116.25,,
34862,111.42,89.09,-123.61,,
34882,105.38,89.41,-130.01,,
34902,100.76,89.98,-134.64,,
34922,97.06,91.28,-137.44,,
34942,94.18,93.39,-137.78,,
34962,92.08,95.43,-135.72,,
34982,90.52,97.29,-132.67,,
35002,89.53,99.20,-128.64,,
35022,88.79,100.52,-124.49,,
35042,88.37,101.41,-120.37,,
35062,88.02,102.00,-115.33,,
35082,87.67,103.02,-109.57,,
35102,87.12,104.65,-102.99,,
35122,86.29,106.70,-95.65,,
35142,85.39,108.89,-88.35,,
35162,84.38,110.31,-81.60,,
35182,83.10,108.06,-77.29,,
35202,81.20,95.34,-77.01,,
35222,78.83,67.48,-80.68,,
35242,76.08,34.17,-88.06,,
35262,72.79,-1.08,-97.30,,
35282,68.56,-29.87,-105.58,,
35302,63.32,-51.10,-113.38,,
35322,56.47,-64.92,-121.51,,
35342,49.26,-69.54,-128.16,,
35362,41.79,-68.84,-135.04,,
35382,34.76,-64.90,-140.93,,
35402,28.25,-57.13,-147.00,,
35422,22.87,-48.95,-152.75,,
35442,17.75,-42.32,-156.76,,
35462,12.70,-36.09,-159.36,,
35482,7.64,-32.44,-161.41,,
35502,2.75,-28.13,-161.82,,
35522,-0.93,-22.08,-160.82,,
35542,-2.84,-15.94,-158.56,,
35562,-3.47,-8.10,-155.84,,
35582,-3.03,0.72,-152.21,,
35602,-1.53,8.69,-148.79,,
35622,0.79,17.30,-145.09,,
35642,3.09,24.31,-140.99,,
35662,5.23,29.06,-136.35,,
35682,7.38,32.80,-131.10,,
35702,9.48,33.85,-125.79,,
35722,11.28,33.87,-120.96,,
35742,12.76,35.42,-116.15,,
35762,14.05,37.52,-112.40,,
35782,15.34,40.45,-110.13,,
35802,16.65,43.99,-109.22,,
35822,18.31,46.56,-109.55,,
35842,20.24,49.54,-110.26,,
35862,22.55,52.21,-111.35,,
35882,24.87,54.42,-113.45,,
35902,27.03,57.35,-115.94,,
35922,28.64,59.69,-119.20,,
35942,29.78,59.76,-122.99,,
35962,31.04,57.80,-126.76,,
35982,32.77,54.74,-130.28,,
36002,34.51,52.91,-132.31,,
36022,36.21,53.57,-131.85,,
36042,38.28,55.45,-130.56,,
36062,40.70,57.09,-129.44,,
36082,43.68,56.32,-128.72,,
36102,47.00,51.67,-129.00,,
36122,50.31,46.36,-129.57,,
36142,53.51,41.49,-130.89,,
36162,56.60,35.51,-134.61,,
36182,59.78,27.38,-142.00,,
36202,62.93,17.82,-150.92,,
36222,65.96,7.27,-161.27,,
36242,68.46,-1.86,-171.92,,
36262,70.33,-9.11,-182.06,,
36282,71.89,-13.93,-190.01,,
36302,73.84,-15.49,-194.82,,
36322,76.29,-15.60,-196.28,,
36342,78.74,-14.64,-195.08,,
36362,80.85,-12.87,-191.52,,
36382,83.02,-10.81,-186.60,,
36402,84.75,-7.67,-179.48,,
36422,86.15,-2.93,-170.91,,
36442,87.14,3.75,-162.00,,
36462,87.76,12.47,-152.19,,
36482,88.41,22.94,-141.69,,
36502,88.81,33.90,-131.33,,
36522,88.98,44.61,-122.33,,
36542,88.93,54.22,-115.32,,
36582,88.60,57.14,-108.29,,
36602,88.50,45.48,-108.29,,
36622,88.60,30.73,-111.30,,
36642,88.92,18.38,-116.06,,
36662,89.20,12.40,-120.49,,
36682,90.05,9.57,-125.46,,
36702,91.15,7.58,-133.09,,
36722,92.17,6.23,-142.60,,
36742,93.55,3.23,-153.86,,
36762,95.36,-0.35,-166.01,,
36782,97.39,-0.63,-178.75,,
36802,98.89,2.07,-191.79,,
36822,99.64,6.53,-205.03,,
36842,100.54,11.36,-217.34,,
36862,102.40,9.70,-228.68,,
36882,104.73,3.62,-237.84,,
36902,107.40,-2.41,-243.93,,
36922,109.74,-7.49,-246.55,,
36942,112.00,-10.47,-244.76,,
36962,114.50,-11.52,-237.40,,
36982,116.52,-11.66,-226.03,,
37002,117.69,-9.07,-211.25,,
37022,118.20,-4.57,-194.05,,
37042,118.20,1.01,-174.68,,
37062,118.30,7.68,-153.52,,
37082,118.42,13.64,-132.18,,
37102,118.48,18.46,-112.08,,
37122,118.30,22.61,-92.71,,
37142,118.20,25.01,-74.88,,
37162,118.18,27.02,-58.86,,
37182,118.24,30.18,-44.92,,
37202,118.16,34.85,-34.56,,
37222,117.54,42.07,-27.53,,
37242,116.08,51.19,-23.76,,
37262,109.05,56.27,-26.84,,
37282,89.33,47.66,-30.27,,
37302,68.72,32.63,-45.34,,
37322,50.47,20.30,-69.07,,
37342,34.16,16.30,-104.31,,
37362,17.66,26.56,-141.18,,
